speedStability
Time,Value,Skidding
27.4,49.89779,False
27.42,49.79462,False
27.44,49.94658,False
27.46,50.13263,False
27.48,50.32781,False
27.5,50.2751,False
27.52,50.18277,False
27.54,50.08216,False
27.56,49.97948,False
27.58,49.87635,False
27.6,50.02791,False
27.62,50.21488,False
27.64,50.15847,False
27.66,50.06527,False
27.68,49.96456,False
27.7,49.86203,False
27.72,50.0137,False
27.74,50.20072,False
27.76,50.1444,False
27.78,50.05128,False
27.8,49.95061,False
27.82,49.84812,False
27.84,49.99994,False
27.86,50.18585,False
27.88,50.38096,False
27.9,50.32833,False
27.92,50.23598,False
27.94,50.13529,False
27.96,50.03252,False
27.98,49.92926,False
28,49.82602,False
28.02,49.97779,False
28.04,50.16373,False
28.06,50.35881,False
28.08,50.3062,False
28.1,50.21383,False
28.12,50.11317,False
28.14,50.01044,False
28.16,49.90722,False
28.18,49.80403,False
28.2,49.95593,False
28.22,50.14195,False
28.24,50.3371,False
28.26,50.28442,False
28.28,50.19207,False
28.3,50.09145,False
28.32,49.98876,False
28.34,49.8856,False
28.36,50.03711,False
28.38,50.22404,False
28.4,50.16764,False
28.42,50.07444,False
28.44,49.97371,False
28.46,49.87117,False
28.48,50.02279,False
28.5,50.20977,False
28.52,50.15347,False
28.54,50.06034,False
28.56,49.95966,False
28.58,49.85715,False
28.6,50.0089,False
28.62,50.19595,False
28.64,50.13958,False
28.66,50.04645,False
28.68,49.94579,False
28.7,49.8433,False
28.72,49.99515,False
28.74,50.18108,False
28.76,50.37619,False
28.78,50.32357,False
28.8,50.23122,False
28.82,50.13054,False
28.84,50.02777,False
28.86,49.92452,False
28.88,49.8213,False
28.9,49.97309,False
28.92,50.15905,False
28.94,50.35414,False
28.96,50.30152,False
28.98,50.20915,False
29,50.10851,False
29.02,50.00578,False
29.04,49.90257,False
29.06,49.79939,False
29.08,49.95132,False
29.1,50.13736,False
29.12,50.33252,False
29.14,50.27982,False
29.16,50.18748,False
29.18,50.08687,False
29.2,49.98419,False
29.22,49.88104,False
29.24,50.03257,False
29.26,50.21952,False
29.28,50.16312,False
29.3,50.06992,False
29.32,49.9692,False
29.34,49.86666,False
29.36,50.01831,False
29.38,50.2053,False
29.4,50.149,False
29.42,50.05587,False
29.44,49.9552,False
29.46,49.8527,False
29.48,50.00448,False
29.5,50.19154,False
29.52,50.13516,False
29.54,50.04203,False
29.56,49.94138,False
29.58,49.8389,False
29.6,49.99077,False
29.62,50.17672,False
29.64,50.37183,False
29.66,50.31921,False
29.68,50.22686,False
29.7,50.12619,False
29.72,50.02343,False
29.74,49.92019,False
29.76,49.81697,False
29.78,49.96879,False
29.8,50.15476,False
29.82,50.34986,False
29.84,50.29723,False
29.86,50.20487,False
29.88,50.10423,False
29.9,50.00151,False
29.92,49.89831,False
29.94,49.79514,False
29.96,49.94709,False
29.98,50.13314,False
30,50.32832,False
30.02,50.27561,False
30.04,50.18327,False
30.06,50.08266,False
30.08,49.97999,False
30.1,49.87685,False
30.12,50.02841,False
30.14,50.21537,False
30.16,50.15896,False
30.18,50.06577,False
30.2,49.96506,False
30.22,49.86253,False
30.24,50.0142,False
30.26,50.20121,False
30.28,50.1449,False
30.3,50.05178,False
30.32,49.95112,False
30.34,49.84863,False
30.36,50.00043,False
30.38,50.1875,False
30.4,50.13111,False
30.42,50.03799,False
30.44,49.93735,False
30.46,49.83488,False
30.48,49.98677,False
30.5,50.17273,False
30.52,50.36786,False
30.54,50.31522,False
30.56,50.22288,False
30.58,50.12222,False
30.6,50.01946,False
30.62,49.91623,False
30.64,49.81301,False
30.66,49.96486,False
30.68,50.15084,False
30.7,50.34596,False
30.72,50.29332,False
30.74,50.20096,False
30.76,50.10032,False
30.78,49.99762,False
30.8,49.89444,False
30.82,50.04589,False
30.84,50.2328,False
30.86,50.17641,False
30.88,50.0832,False
30.9,49.98246,False
30.92,49.87989,False
30.94,50.03148,False
30.96,50.21843,False
30.98,50.16213,False
31,50.06898,False
31.02,49.96829,False
31.04,49.86576,False
31.06,50.01746,False
31.08,50.20448,False
31.1,50.14813,False
31.12,50.05499,False
31.14,49.95432,False
31.16,49.85181,False
31.18,50.0036,False
31.2,50.19066,False
31.22,50.13428,False
31.24,50.04116,False
31.26,49.94051,False
31.28,49.83804,False
31.3,49.98989,False
31.32,50.17584,False
31.34,50.37096,False
31.36,50.31834,False
31.38,50.22599,False
31.4,50.12533,False
31.42,50.02257,False
31.44,49.91933,False
31.46,49.81611,False
31.48,49.96795,False
31.5,50.15392,False
31.52,50.34903,False
31.54,50.29638,False
31.56,50.20403,False
31.58,50.10338,False
31.6,50.00067,False
31.62,49.89747,False
31.64,49.7943,False
31.66,49.94626,False
31.68,50.13231,False
31.7,50.32749,False
31.72,50.27479,False
31.74,50.18245,False
31.76,50.08184,False
31.78,49.97917,False
31.8,49.87603,False
31.82,50.0276,False
31.84,50.21457,False
31.86,50.15815,False
31.88,50.06496,False
31.9,49.96425,False
31.92,49.86172,False
31.94,50.0134,False
31.96,50.20042,False
31.98,50.1441,False
32,50.05098,False
32.02,49.95031,False
32.04,49.84782,False
32.06,49.99964,False
32.08,50.18555,False
32.1,50.38066,False
32.12,50.32803,False
32.14,50.23568,False
32.16,50.13499,False
32.18,50.03222,False
32.2,49.92896,False
32.22,49.82572,False
32.24,49.97749,False
32.26,50.16344,False
32.28,50.35851,False
32.3,50.3059,False
32.32,50.21353,False
32.34,50.11287,False
32.36,50.01014,False
32.38,49.90693,False
32.4,49.80373,False
32.42,49.95564,False
32.44,50.14166,False
32.46,50.33681,False
32.48,50.28412,False
32.5,50.19178,False
32.52,50.09116,False
32.54,49.98847,False
32.56,49.88531,False
32.58,50.03682,False
32.6,50.22375,False
32.62,50.16735,False
32.64,50.07415,False
32.66,49.97342,False
32.68,49.87087,False
32.7,50.0225,False
32.72,50.20948,False
32.74,50.15318,False
32.76,50.06005,False
32.78,49.95937,False
32.8,49.85686,False
32.82,50.00862,False
32.84,50.19567,False
32.86,50.1393,False
32.88,50.04617,False
32.9,49.94551,False
32.92,49.84302,False
32.94,49.99486,False
32.96,50.18079,False
32.98,50.3759,False
33,50.32328,False
33.02,50.23093,False
33.04,50.13025,False
33.06,50.02748,False
33.08,49.92423,False
33.1,49.82101,False
33.12,49.97281,False
33.14,50.15876,False
33.16,50.35386,False
33.18,50.30123,False
33.2,50.20886,False
33.22,50.10822,False
33.24,50.00549,False
33.26,49.90228,False
33.28,49.7991,False
33.3,49.95103,False
33.32,50.13707,False
33.34,50.33223,False
33.36,50.27953,False
33.38,50.1872,False
33.4,50.08659,False
33.42,49.98391,False
33.44,49.88076,False
33.46,50.03229,False
33.48,50.21925,False
33.5,50.16284,False
33.52,50.06964,False
33.54,49.96892,False
33.56,49.86638,False
33.58,50.01803,False
33.6,50.20503,False
33.62,50.14872,False
33.64,50.05559,False
33.66,49.95492,False
33.68,49.85242,False
33.7,50.00421,False
33.72,50.19127,False
33.74,50.13489,False
33.76,50.04176,False
33.78,49.94111,False
33.8,49.83863,False
33.82,49.9905,False
33.84,50.17644,False
33.86,50.37156,False
33.88,50.31893,False
33.9,50.22658,False
33.92,50.12591,False
33.94,50.02316,False
33.96,49.91991,False
33.98,49.81669,False
34,49.96852,False
34.02,50.15449,False
34.04,50.34959,False
34.06,50.29695,False
34.08,50.20459,False
34.1,50.10395,False
34.12,50.00123,False
34.14,49.89803,False
34.16,49.79486,False
34.18,49.94682,False
34.2,50.13287,False
34.22,50.32804,False
34.24,50.27534,False
34.26,50.183,False
34.28,50.08239,False
34.3,49.97972,False
34.32,49.87658,False
34.34,50.02814,False
34.36,50.21511,False
34.38,50.1587,False
34.4,50.06551,False
34.42,49.96479,False
34.44,49.86226,False
34.46,50.01394,False
34.48,50.20095,False
34.5,50.14464,False
34.52,50.05152,False
34.54,49.95086,False
34.56,49.84836,False
34.58,50.00017,False
34.6,50.18724,False
34.62,50.13086,False
34.64,50.03774,False
34.66,49.93709,False
34.68,49.83462,False
34.7,49.98652,False
34.72,50.17247,False
34.74,50.36761,False
34.76,50.31497,False
34.78,50.22263,False
34.8,50.12196,False
34.82,50.01921,False
34.84,49.91598,False
34.86,49.81277,False
34.88,49.96462,False
34.9,50.15061,False
34.92,50.34572,False
34.94,50.29308,False
34.96,50.20072,False
34.98,50.10009,False
35,49.99738,False
35.02,49.8942,False
35.04,50.04565,False
35.06,50.23256,False
35.08,50.17617,False
35.1,50.08296,False
35.12,49.98222,False
35.14,49.87966,False
35.16,50.03124,False
35.18,50.2182,False
35.2,50.1619,False
35.22,50.06876,False
35.24,49.96807,False
35.26,49.86554,False
35.28,50.01724,False
35.3,50.20426,False
35.32,50.1479,False
35.34,50.05476,False
35.36,49.95409,False
35.38,49.85159,False
35.4,50.00338,False
35.42,50.19044,False
35.44,50.13407,False
35.46,50.04094,False
35.48,49.94029,False
35.5,49.83782,False
35.52,49.98968,False
35.54,50.17562,False
35.56,50.37075,False
35.58,50.31812,False
35.6,50.22578,False
35.62,50.12511,False
35.64,50.02235,False
35.66,49.91911,False
35.68,49.8159,False
35.7,49.96773,False
35.72,50.15371,False
35.74,50.34881,False
35.76,50.29617,False
35.78,50.20382,False
35.8,50.10317,False
35.82,50.00045,False
35.84,49.89726,False
35.86,49.79408,False
35.88,49.94604,False
35.9,50.1321,False
35.92,50.32728,False
35.94,50.27458,False
35.96,50.18224,False
35.98,50.08163,False
36,49.97896,False
36.02,49.87582,False
36.04,50.02739,False
36.06,50.21436,False
36.08,50.15794,False
36.1,50.06475,False
36.12,49.96404,False
36.14,49.86151,False
36.16,50.01319,False
36.18,50.20021,False
36.2,50.14389,False
36.22,50.05077,False
36.24,49.95011,False
36.26,49.84762,False
36.28,49.99943,False
36.3,50.18535,False
36.32,50.38046,False
36.34,50.32784,False
36.36,50.23548,False
36.38,50.1348,False
36.4,50.03203,False
36.42,49.92877,False
36.44,49.82553,False
36.46,49.97731,False
36.48,50.16325,False
36.5,50.35833,False
36.52,50.30571,False
36.54,50.21335,False
36.56,50.11269,False
36.58,50.00996,False
36.6,49.90674,False
36.62,49.80355,False
36.64,49.95545,False
36.66,50.14148,False
36.68,50.33663,False
36.7,50.28394,False
36.72,50.1916,False
36.74,50.09098,False
36.76,49.98829,False
36.78,49.88513,False
36.8,50.03664,False
36.82,50.22358,False
36.84,50.16718,False
36.86,50.07398,False
36.88,49.97325,False
36.9,49.8707,False
36.92,50.02233,False
36.94,50.20931,False
36.96,50.15301,False
36.98,50.05988,False
37,49.9592,False
37.02,49.85669,False
37.04,50.00845,False
37.06,50.1955,False
37.08,50.13913,False
37.1,50.04599,False
37.12,49.94534,False
37.14,49.84285,False
37.16,49.99469,False
37.18,50.18062,False
37.2,50.37574,False
37.22,50.32312,False
37.24,50.23076,False
37.26,50.13008,False
37.28,50.02732,False
37.3,49.92406,False
37.32,49.82084,False
37.34,49.97264,False
37.36,50.1586,False
37.38,50.35369,False
37.4,50.30106,False
37.42,50.2087,False
37.44,50.10805,False
37.46,50.00533,False
37.48,49.90212,False
37.5,49.79894,False
37.52,49.95087,False
37.54,50.13691,False
37.56,50.33208,False
37.58,50.27938,False
37.6,50.18704,False
37.62,50.08643,False
37.64,49.98375,False
37.66,49.88061,False
37.68,50.03214,False
37.7,50.2191,False
37.72,50.16269,False
37.74,50.06949,False
37.76,49.96877,False
37.78,49.86623,False
37.8,50.01788,False
37.82,50.20488,False
37.84,50.14857,False
37.86,50.05545,False
37.88,49.95478,False
37.9,49.85228,False
37.92,50.00406,False
37.94,50.19112,False
37.96,50.13474,False
37.98,50.04161,False
38,49.94096,False
38.02,49.83848,False
38.04,49.99035,False
38.06,50.1763,False
38.08,50.37142,False
38.1,50.31879,False
38.12,50.22644,False
38.14,50.12577,False
38.16,50.02301,False
38.18,49.91977,False
38.2,49.81655,False
38.22,49.96837,False
38.24,50.15435,False
38.26,50.34945,False
38.28,50.29681,False
38.3,50.20446,False
38.32,50.10381,False
38.34,50.0011,False
38.36,49.8979,False
38.38,49.79473,False
38.4,49.94669,False
38.42,50.13274,False
38.44,50.32792,False
38.46,50.27521,False
38.48,50.18288,False
38.5,50.08227,False
38.52,49.9796,False
38.54,49.87646,False
38.56,50.02802,False
38.58,50.21499,False
38.6,50.15858,False
38.62,50.06538,False
38.64,49.96467,False
38.66,49.86214,False
38.68,50.01381,False
38.7,50.20083,False
38.72,50.14451,False
38.74,50.05139,False
38.76,49.95073,False
38.78,49.84823,False
38.8,50.00005,False
38.82,50.18712,False
38.84,50.13074,False
38.86,50.03761,False
38.88,49.93697,False
38.9,49.8345,False
38.92,49.98639,False
38.94,50.17235,False
38.96,50.36748,False
38.98,50.31485,False
39,50.2225,False
39.02,50.12184,False
39.04,50.01909,False
39.06,49.91585,False
39.08,49.81264,False
39.1,49.96449,False
39.12,50.15048,False
39.14,50.3456,False
39.16,50.29295,False
39.18,50.2006,False
39.2,50.09996,False
39.22,49.99726,False
39.24,49.89408,False
39.26,50.04553,False
39.28,50.23244,False
39.3,50.17605,False
39.32,50.08284,False
39.34,49.9821,False
39.36,49.87954,False
39.38,50.03112,False
39.4,50.21808,False
39.42,50.16178,False
39.44,50.06864,False
39.46,49.96795,False
39.48,49.86542,False
39.5,50.01712,False
39.52,50.20414,False
39.54,50.14779,False
39.56,50.05465,False
39.58,49.95398,False
39.6,49.85147,False
39.62,50.00327,False
39.64,50.19032,False
39.66,50.13395,False
39.68,50.04082,False
39.7,49.94018,False
39.72,49.8377,False
39.74,49.98956,False
39.76,50.17551,False
39.78,50.37063,False
39.8,50.31801,False
39.82,50.22566,False
39.84,50.12499,False
39.86,50.02224,False
39.88,49.919,False
39.9,49.81578,False
39.92,49.96762,False
39.94,50.15359,False
39.96,50.34869,False
39.98,50.29605,False
40,50.2037,False
40.02,50.10305,False
40.04,50.00034,False
40.06,49.89714,False
40.08,49.79396,False
40.1,49.94593,False
40.12,50.13199,False
40.14,50.32716,False
40.16,50.27446,False
40.18,50.18213,False
40.2,50.08152,False
40.22,49.97885,False
40.24,49.87571,False
40.26,50.02728,False
40.28,50.21425,False
40.3,50.15783,False
40.32,50.06463,False
40.34,49.96393,False
40.36,49.8614,False
40.38,50.01308,False
40.4,50.2001,False
40.42,50.14378,False
40.44,50.05066,False
40.46,49.95,False
40.48,49.84751,False
40.5,49.99932,False
40.52,50.18524,False
40.54,50.38035,False
40.56,50.32773,False
40.58,50.23537,False
40.6,50.13469,False
40.62,50.03192,False
40.64,49.92866,False
40.66,49.82542,False
40.68,49.9772,False
40.7,50.16314,False
40.72,50.35822,False
40.74,50.3056,False
40.76,50.21324,False
40.78,50.11258,False
40.8,50.00985,False
40.82,49.90663,False
40.84,49.80344,False
40.86,49.95535,False
40.88,50.14137,False
40.9,50.33653,False
40.92,50.28384,False
40.94,50.1915,False
40.96,50.09088,False
40.98,49.98819,False
41,49.88504,False
41.02,50.03655,False
41.04,50.22348,False
41.06,50.16708,False
41.08,50.07388,False
41.1,49.97315,False
41.12,49.87061,False
41.14,50.02223,False
41.16,50.20921,False
41.18,50.15292,False
41.2,50.05978,False
41.22,49.9591,False
41.24,49.85659,False
41.26,50.00835,False
41.28,50.1954,False
41.3,50.13903,False
41.32,50.04589,False
41.34,49.94524,False
41.36,49.84275,False
41.38,49.99459,False
41.4,50.18052,False
41.42,50.37563,False
41.44,50.32301,False
41.46,50.23066,False
41.48,50.12999,False
41.5,50.02722,False
41.52,49.92397,False
41.54,49.82074,False
41.56,49.97254,False
41.58,50.1585,False
41.6,50.35359,False
41.62,50.30096,False
41.64,50.2086,False
41.66,50.10795,False
41.68,50.00523,False
41.7,49.90202,False
41.72,49.79884,False
41.74,49.95078,False
41.76,50.13681,False
41.78,50.33198,False
41.8,50.27928,False
41.82,50.18694,False
41.84,50.08633,False
41.86,49.98365,False
41.88,49.8805,False
41.9,50.03205,False
41.92,50.219,False
41.94,50.16259,False
41.96,50.06939,False
41.98,49.96867,False
42,49.86613,False
42.02,50.01779,False
42.04,50.20478,False
42.06,50.14848,False
42.08,50.05535,False
42.1,49.95468,False
42.12,49.85218,False
42.14,50.00397,False
42.16,50.19103,False
42.18,50.13465,False
42.2,50.04152,False
42.22,49.94087,False
42.24,49.83839,False
42.26,49.99026,False
42.28,50.1762,False
42.3,50.37133,False
42.32,50.3187,False
42.34,50.22635,False
42.36,50.12568,False
42.38,50.02292,False
42.4,49.91968,False
42.42,49.81646,False
42.44,49.96828,False
42.46,50.15426,False
42.48,50.34937,False
42.5,50.29673,False
42.52,50.20438,False
42.54,50.10373,False
42.56,50.00101,False
42.58,49.89782,False
42.6,49.79464,False
42.62,49.9466,False
42.64,50.13265,False
42.66,50.32783,False
42.68,50.27512,False
42.7,50.18279,False
42.72,50.08218,False
42.74,49.97951,False
42.76,49.87637,False
42.78,50.02793,False
42.8,50.2149,False
42.82,50.15849,False
42.84,50.06529,False
42.86,49.96458,False
42.88,49.86205,False
42.9,50.01373,False
42.92,50.20074,False
42.94,50.14442,False
42.96,50.0513,False
42.98,49.95063,False
43,49.84814,False
43.02,49.99996,False
43.04,50.18587,False
43.06,50.38098,False
43.08,50.32835,False
43.1,50.236,False
43.12,50.13531,False
43.14,50.03254,False
43.16,49.92928,False
43.18,49.82604,False
43.2,49.97781,False
43.22,50.16376,False
43.24,50.35883,False
43.26,50.30622,False
43.28,50.21385,False
43.3,50.11319,False
43.32,50.01046,False
43.34,49.90724,False
43.36,49.80405,False
43.38,49.95595,False
43.4,50.14198,False
43.42,50.33713,False
43.44,50.28444,False
43.46,50.19209,False
43.48,50.09147,False
43.5,49.98878,False
43.52,49.88562,False
43.54,50.03713,False
43.56,50.22406,False
43.58,50.16766,False
43.6,50.07446,False
43.62,49.97374,False
43.64,49.87119,False
43.66,50.02281,False
43.68,50.20979,False
43.7,50.15349,False
43.72,50.06036,False
43.74,49.95968,False
43.76,49.85717,False
43.78,50.00893,False
43.8,50.19597,False
43.82,50.1396,False
43.84,50.04647,False
43.86,49.94581,False
43.88,49.84333,False
43.9,49.99517,False
43.92,50.1811,False
43.94,50.37621,False
43.96,50.32359,False
43.98,50.23124,False
44,50.13056,False
44.02,50.0278,False
44.04,49.92455,False
44.06,49.82131,False
44.08,49.97311,False
44.1,50.15907,False
44.12,50.35416,False
44.14,50.30153,False
44.16,50.20917,False
44.18,50.10852,False
44.2,50.0058,False
44.22,49.90259,False
44.24,49.7994,False
44.26,49.95134,False
44.28,50.13737,False
44.3,50.33253,False
44.32,50.27984,False
44.34,50.1875,False
44.36,50.08689,False
44.38,49.98421,False
44.4,49.88106,False
44.42,50.03259,False
44.44,50.21954,False
44.46,50.16314,False
44.48,50.06994,False
44.5,49.96922,False
44.52,49.86668,False
44.54,50.01833,False
44.56,50.20533,False
44.58,50.14902,False
44.6,50.0559,False
44.62,49.95523,False
44.64,49.85273,False
44.66,50.00451,False
44.68,50.19157,False
44.7,50.13519,False
44.72,50.04206,False
44.74,49.94141,False
44.76,49.83892,False
44.78,49.9908,False
44.8,50.17674,False
44.82,50.37186,False
44.84,50.31923,False
44.86,50.22688,False
44.88,50.12621,False
44.9,50.02345,False
44.92,49.92021,False
44.94,49.81699,False
44.96,49.96881,False
44.98,50.15479,False
45,50.34989,False
45.02,50.29725,False
45.04,50.2049,False
45.06,50.10425,False
45.08,50.00153,False
45.1,49.89833,False
45.12,49.79516,False
45.14,49.94711,False
45.16,50.13317,False
45.18,50.32834,False
45.2,50.27563,False
45.22,50.1833,False
45.24,50.08269,False
45.26,49.98002,False
45.28,49.87688,False
45.3,50.02843,False
45.32,50.2154,False
45.34,50.15899,False
45.36,50.06579,False
45.38,49.96508,False
45.4,49.86255,False
45.42,50.01423,False
45.44,50.20124,False
45.46,50.14492,False
45.48,50.0518,False
45.5,49.95114,False
45.52,49.84864,False
45.54,50.00045,False
45.56,50.18753,False
45.58,50.13114,False
45.6,50.03802,False
45.62,49.93737,False
45.64,49.8349,False
45.66,49.9868,False
45.68,50.17275,False
45.7,50.36789,False
45.72,50.31525,False
45.74,50.2229,False
45.76,50.12224,False
45.78,50.01949,False
45.8,49.91625,False
45.82,49.81304,False
45.84,49.96488,False
45.86,50.15087,False
45.88,50.34598,False
45.9,50.29334,False
45.92,50.20098,False
45.94,50.10034,False
45.96,49.99763,False
45.98,49.89446,False
46,50.0459,False
46.02,50.23281,False
46.04,50.17643,False
46.06,50.08321,False
46.08,49.98248,False
46.1,49.87991,False
46.12,50.03149,False
46.14,50.21844,False
46.16,50.16215,False
46.18,50.069,False
46.2,49.96831,False
46.22,49.86578,False
46.24,50.01748,False
46.26,50.20449,False
46.28,50.14814,False
46.3,50.055,False
46.32,49.95433,False
46.34,49.85183,False
46.36,50.00362,False
46.38,50.19067,False
46.4,50.1343,False
46.42,50.04117,False
46.44,49.94052,False
46.46,49.83805,False
46.48,49.98991,False
46.5,50.17585,False
46.52,50.37098,False
46.54,50.31835,False
46.56,50.226,False
46.58,50.12534,False
46.6,50.02258,False
46.62,49.91934,False
46.64,49.81612,False
46.66,49.96795,False
46.68,50.15393,False
46.7,50.34903,False
46.72,50.2964,False
46.74,50.20404,False
46.76,50.1034,False
46.78,50.00068,False
46.8,49.89748,False
46.82,49.79431,False
46.84,49.94627,False
46.86,50.13232,False
46.88,50.3275,False
46.9,50.2748,False
46.92,50.18246,False
46.94,50.08185,False
46.96,49.97918,False
46.98,49.87604,False
47,50.02761,False
47.02,50.21458,False
47.04,50.15816,False
47.06,50.06497,False
47.08,49.96426,False
47.1,49.86173,False
47.12,50.0134,False
47.14,50.20042,False
47.16,50.1441,False
47.18,50.05098,False
47.2,49.95032,False
47.22,49.84783,False
47.24,49.99964,False
47.26,50.18555,False
47.28,50.38066,False
47.3,50.32803,False
47.32,50.23568,False
47.34,50.13499,False
47.36,50.03222,False
47.38,49.92896,False
47.4,49.82572,False
47.42,49.97749,False
47.44,50.16344,False
47.46,50.35851,False
47.48,50.3059,False
47.5,50.21353,False
47.52,50.11287,False
47.54,50.01014,False
47.56,49.90693,False
47.58,49.80373,False
47.6,49.95564,False
47.62,50.14166,False
47.64,50.33681,False
47.66,50.28412,False
47.68,50.19178,False
47.7,50.09116,False
47.72,49.98847,False
47.74,49.88531,False
47.76,50.03682,False
47.78,50.22375,False
47.8,50.16735,False
47.82,50.07415,False
47.84,49.97342,False
47.86,49.87087,False
47.88,50.02249,False
47.9,50.20948,False
47.92,50.15318,False
47.94,50.06005,False
47.96,49.95937,False
47.98,49.85686,False
48,50.00862,False
48.02,50.19567,False
48.04,50.1393,False
48.06,50.04617,False
48.08,49.94551,False
48.1,49.84302,False
48.12,49.99486,False
48.14,50.18079,False
48.16,50.3759,False
48.18,50.32328,False
48.2,50.23093,False
48.22,50.13026,False
48.24,50.02749,False
48.26,49.92424,False
48.28,49.82101,False
48.3,49.97281,False
48.32,50.15876,False
48.34,50.35386,False
48.36,50.30123,False
48.38,50.20886,False
48.4,50.10822,False
48.42,50.00549,False
48.44,49.90228,False
48.46,49.7991,False
48.48,49.95103,False
48.5,50.13707,False
48.52,50.33223,False
48.54,50.27953,False
48.56,50.1872,False
48.58,50.08659,False
48.6,49.98391,False
48.62,49.88076,False
48.64,50.0323,False
48.66,50.21925,False
48.68,50.16284,False
48.7,50.06964,False
48.72,49.96892,False
48.74,49.86638,False
48.76,50.01803,False
48.78,50.20503,False
48.8,50.14872,False
48.82,50.05559,False
48.84,49.95492,False
48.86,49.85242,False
48.88,50.00421,False
48.9,50.19127,False
48.92,50.13489,False
48.94,50.04176,False
48.96,49.94111,False
48.98,49.83863,False
49,49.9905,False
49.02,50.17644,False
49.04,50.37157,False
49.06,50.31894,False
49.08,50.22659,False
49.1,50.12592,False
49.12,50.02316,False
49.14,49.91991,False
49.16,49.8167,False
49.18,49.96852,False
49.2,50.1545,False
49.22,50.34959,False
49.24,50.29696,False
49.26,50.2046,False
49.28,50.10395,False
49.3,50.00124,False
49.32,49.89804,False
49.34,49.79486,False
49.36,49.94682,False
49.38,50.13287,False
49.4,50.32804,False
49.42,50.27534,False
49.44,50.183,False
49.46,50.0824,False
49.48,49.97972,False
49.5,49.87659,False
49.52,50.02815,False
49.54,50.21512,False
49.56,50.1587,False
49.58,50.06551,False
49.6,49.9648,False
49.62,49.86227,False
49.64,50.01394,False
49.66,50.20096,False
49.68,50.14464,False
49.7,50.05152,False
49.72,49.95086,False
49.74,49.84836,False
49.76,50.00017,False
49.78,50.18725,False
49.8,50.13086,False
49.82,50.03774,False
49.84,49.9371,False
49.86,49.83463,False
49.88,49.98652,False
49.9,50.17248,False
49.92,50.36761,False
49.94,50.31497,False
49.96,50.22263,False
49.98,50.12196,False
50,50.01921,False
50.02,49.91598,False
50.04,49.81277,False
50.06,49.96461,False
50.08,50.15061,False
50.1,50.34572,False
50.12,50.29308,False
50.14,50.20072,False
50.16,50.10009,False
50.18,49.99738,False
50.2,49.8942,False
50.22,50.04565,False
50.24,50.23256,False
50.26,50.17618,False
50.28,50.08297,False
50.3,49.98223,False
50.32,49.87967,False
50.34,50.03124,False
50.36,50.2182,False
50.38,50.1619,False
50.4,50.06876,False
50.42,49.96807,False
50.44,49.86554,False
50.46,50.01725,False
50.48,50.20426,False
50.5,50.14791,False
50.52,50.05476,False
50.54,49.95409,False
50.56,49.85159,False
50.58,50.00338,False
50.6,50.19044,False
50.62,50.13407,False
50.64,50.04094,False
50.66,49.94029,False
50.68,49.83782,False
50.7,49.98968,False
50.72,50.17562,False
50.74,50.37075,False
50.76,50.31812,False
50.78,50.22578,False
50.8,50.12511,False
50.82,50.02235,False
50.84,49.91911,False
50.86,49.8159,False
50.88,49.96773,False
50.9,50.15371,False
50.92,50.34881,False
50.94,50.29617,False
50.96,50.20381,False
50.98,50.10316,False
51,50.00045,False
51.02,49.89725,False
51.04,49.79408,False
51.06,49.94604,False
51.08,50.1321,False
51.1,50.32727,False
51.12,50.27457,False
51.14,50.18223,False
51.16,50.08162,False
51.18,49.97895,False
51.2,49.87582,False
51.22,50.02739,False
51.24,50.21436,False
51.26,50.15794,False
51.28,50.06474,False
51.3,49.96403,False
51.32,49.8615,False
51.34,50.01318,False
51.36,50.2002,False
51.38,50.14389,False
51.4,50.05076,False
51.42,49.9501,False
51.44,49.84761,False
51.46,49.99942,False
51.48,50.18534,False
51.5,50.38044,False
51.52,50.32782,False
51.54,50.23547,False
51.56,50.13478,False
51.58,50.03202,False
51.6,49.92876,False
51.62,49.82552,False
51.64,49.97729,False
51.66,50.16324,False
51.68,50.35832,False
51.7,50.3057,False
51.72,50.21333,False
51.74,50.11267,False
51.76,50.00994,False
51.78,49.90673,False
51.8,49.80354,False
51.82,49.95544,False
51.84,50.14147,False
51.86,50.33662,False
51.88,50.28393,False
51.9,50.19159,False
51.92,50.09097,False
51.94,49.98828,False
51.96,49.88512,False
51.98,50.03663,False
52,50.22358,False
52.02,50.16718,False
52.04,50.07397,False
52.06,49.97324,False
52.08,49.8707,False
52.1,50.02232,False
52.12,50.2093,False
52.14,50.153,False
52.16,50.05987,False
52.18,49.95919,False
52.2,49.85668,False
52.22,50.00845,False
52.24,50.1955,False
52.26,50.13913,False
52.28,50.04599,False
52.3,49.94534,False
52.32,49.84285,False
52.34,49.99469,False
52.36,50.18062,False
52.38,50.37574,False
52.4,50.32312,False
52.42,50.23076,False
52.44,50.13008,False
52.46,50.02732,False
52.48,49.92406,False
52.5,49.82084,False
52.52,49.97264,False
52.54,50.1586,False
52.56,50.35369,False
52.58,50.30106,False
52.6,50.2087,False
52.62,50.10805,False
52.64,50.00533,False
52.66,49.90212,False
52.68,49.79894,False
52.7,49.95087,False
52.72,50.13691,False
52.74,50.33207,False
52.76,50.27938,False
52.78,50.18704,False
52.8,50.08643,False
52.82,49.98375,False
52.84,49.8806,False
52.86,50.03214,False
52.88,50.21909,False
52.9,50.16269,False
